,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,Population,acs_2019_2,State,fmr_type,fmr_pct_chg,fmr_dollar_chg
319,2020,1140,1360,1749,2187,2680,Fairfield County,28030,1583,CT,40,0.104864182,166
320,2020,1356,1701,2079,2616,2926,Fairfield County,88535,1885,CT,40,0.102917772,194
321,2020,1140,1360,1749,2187,2680,Fairfield County,9275,1583,CT,40,0.104864182,166
322,2020,1140,1360,1749,2187,2680,Fairfield County,25205,1583,CT,40,0.104864182,166
323,2020,878,1077,1346,1706,2114,Fairfield County,41280,1293,CT,40,0.0409899,53
324,2020,1140,1360,1749,2187,2680,Fairfield County,3655,1583,CT,40,0.104864182,166
325,2020,1356,1701,2079,2616,2926,Fairfield County,128850,1885,CT,40,0.102917772,194
326,2020,878,1077,1346,1706,2114,Fairfield County,52530,1293,CT,40,0.0409899,53
327,2020,878,1077,1346,1706,2114,Fairfield County,36455,1293,CT,40,0.0409899,53
328,2020,1356,1701,2079,2616,2926,Fairfield County,10370,1885,CT,40,0.102917772,194
329,2020,1356,1701,2079,2616,2926,Fairfield County,27775,1885,CT,40,0.102917772,194
330,2020,1356,1701,2079,2616,2926,Fairfield County,18660,1885,CT,40,0.102917772,194
331,2020,801,993,1230,1533,1757,Hartford County,18380,1194,CT,40,0.0301508,36
332,2020,801,993,1230,1533,1757,Hartford County,20585,1194,CT,40,0.0301508,36
333,2020,801,993,1230,1533,1757,Hartford County,20850,1194,CT,40,0.0301508,36
334,2020,801,993,1230,1533,1757,Hartford County,60500,1194,CT,40,0.0301508,36
335,2020,801,993,1230,1533,1757,Hartford County,9600,1194,CT,40,0.0301508,36
336,2020,801,993,1230,1533,1757,Hartford County,10340,1194,CT,40,0.0301508,36
337,2020,801,993,1230,1533,1757,Hartford County,5220,1194,CT,40,0.0301508,36
338,2020,801,993,1230,1533,1757,Hartford County,50810,1194,CT,40,0.0301508,36
339,2020,801,993,1230,1533,1757,Hartford County,11410,1194,CT,40,0.0301508,36
340,2020,801,993,1230,1533,1757,Hartford County,44610,1194,CT,40,0.0301508,36
341,2020,801,993,1230,1533,1757,Hartford County,25595,1194,CT,40,0.0301508,36
342,2020,801,993,1230,1533,1757,Hartford County,34690,1194,CT,40,0.0301508,36
343,2020,801,993,1230,1533,1757,Hartford County,11325,1194,CT,40,0.0301508,36
344,2020,801,993,1230,1533,1757,Hartford County,124390,1194,CT,40,0.0301508,36
345,2020,801,993,1230,1533,1757,Hartford County,2085,1194,CT,40,0.0301508,36
346,2020,801,993,1230,1533,1757,Hartford County,58170,1194,CT,40,0.0301508,36
347,2020,801,993,1230,1533,1757,Hartford County,6420,1194,CT,40,0.0301508,36
348,2020,801,993,1230,1533,1757,Hartford County,73070,1194,CT,40,0.0301508,36
349,2020,801,993,1230,1533,1757,Hartford County,30605,1194,CT,40,0.0301508,36
350,2020,801,993,1230,1533,1757,Hartford County,17805,1194,CT,40,0.0301508,36
351,2020,801,993,1230,1533,1757,Hartford County,20015,1194,CT,40,0.0301508,36
352,2020,801,993,1230,1533,1757,Hartford County,24305,1194,CT,40,0.0301508,36
353,2020,801,993,1230,1533,1757,Hartford County,43815,1194,CT,40,0.0301508,36
354,2020,801,993,1230,1533,1757,Hartford County,25800,1194,CT,40,0.0301508,36
355,2020,801,993,1230,1533,1757,Hartford County,15675,1194,CT,40,0.0301508,36
356,2020,801,993,1230,1533,1757,Hartford County,63360,1194,CT,40,0.0301508,36
357,2020,801,993,1230,1533,1757,Hartford County,26395,1194,CT,40,0.0301508,36
358,2020,801,993,1230,1533,1757,Hartford County,29035,1194,CT,40,0.0301508,36
359,2020,801,993,1230,1533,1757,Hartford County,12565,1194,CT,40,0.0301508,36
360,2020,770,916,1180,1502,1599,Litchfield County,3695,1141,CT,40,0.0341805,39
361,2020,770,916,1180,1502,1599,Litchfield County,3490,1141,CT,40,0.0341805,39
362,2020,770,916,1180,1502,1599,Litchfield County,1680,1141,CT,40,0.0341805,39
363,2020,770,916,1180,1502,1599,Litchfield County,1130,1141,CT,40,0.0341805,39
364,2020,770,916,1180,1502,1599,Litchfield County,1470,1141,CT,40,0.0341805,39
365,2020,770,916,1180,1502,1599,Litchfield County,1365,1141,CT,40,0.0341805,39
366,2020,770,916,1180,1502,1599,Litchfield County,2915,1141,CT,40,0.0341805,39
367,2020,770,916,1180,1502,1599,Litchfield County,5525,1141,CT,40,0.0341805,39
368,2020,770,916,1180,1502,1599,Litchfield County,2855,1141,CT,40,0.0341805,39
369,2020,770,916,1180,1502,1599,Litchfield County,8250,1141,CT,40,0.0341805,39
370,2020,770,916,1180,1502,1599,Litchfield County,2365,1141,CT,40,0.0341805,39
371,2020,770,916,1180,1502,1599,Litchfield County,6795,1141,CT,40,0.0341805,39
372,2020,770,916,1180,1502,1599,Litchfield County,27380,1141,CT,40,0.0341805,39
373,2020,770,916,1180,1502,1599,Litchfield County,1440,1141,CT,40,0.0341805,39
374,2020,770,916,1180,1502,1599,Litchfield County,3330,1141,CT,40,0.0341805,39
375,2020,770,916,1180,1502,1599,Litchfield County,11890,1141,CT,40,0.0341805,39
376,2020,770,916,1180,1502,1599,Litchfield County,2230,1141,CT,40,0.0341805,39
377,2020,770,916,1180,1502,1599,Litchfield County,3660,1141,CT,40,0.0341805,39
378,2020,770,916,1180,1502,1599,Litchfield County,2735,1141,CT,40,0.0341805,39
379,2020,770,916,1180,1502,1599,Litchfield County,7670,1141,CT,40,0.0341805,39
380,2020,770,916,1180,1502,1599,Litchfield County,35080,1141,CT,40,0.0341805,39
381,2020,770,916,1180,1502,1599,Litchfield County,1465,1141,CT,40,0.0341805,39
382,2020,770,916,1180,1502,1599,Litchfield County,3490,1141,CT,40,0.0341805,39
383,2020,770,916,1180,1502,1599,Litchfield County,21975,1141,CT,40,0.0341805,39
384,2020,770,916,1180,1502,1599,Litchfield County,10895,1141,CT,40,0.0341805,39
385,2020,770,916,1180,1502,1599,Litchfield County,9685,1141,CT,40,0.0341805,39
386,2020,801,993,1230,1533,1757,Middlesex County,4285,1194,CT,40,0.0301508,36
387,2020,944,1100,1449,2090,2544,Middlesex County,13040,1427,CT,40,0.015417,22
388,2020,801,993,1230,1533,1757,Middlesex County,14020,1194,CT,40,0.0301508,36
389,2020,944,1100,1449,2090,2544,Middlesex County,4545,1427,CT,40,0.015417,22
390,2020,801,993,1230,1533,1757,Middlesex County,7290,1194,CT,40,0.0301508,36
391,2020,801,993,1230,1533,1757,Middlesex County,9070,1194,CT,40,0.0301508,36
392,2020,801,993,1230,1533,1757,Middlesex County,12890,1194,CT,40,0.0301508,36
393,2020,944,1100,1449,2090,2544,Middlesex County,6590,1427,CT,40,0.015417,22
394,2020,801,993,1230,1533,1757,Middlesex County,8305,1194,CT,40,0.0301508,36
395,2020,944,1100,1449,2090,2544,Middlesex County,6440,1427,CT,40,0.015417,22
396,2020,801,993,1230,1533,1757,Middlesex County,4400,1194,CT,40,0.0301508,36
397,2020,801,993,1230,1533,1757,Middlesex County,46745,1194,CT,40,0.0301508,36
398,2020,944,1100,1449,2090,2544,Middlesex County,10160,1427,CT,40,0.015417,22
399,2020,801,993,1230,1533,1757,Middlesex County,9390,1194,CT,40,0.0301508,36
400,2020,944,1100,1449,2090,2544,Middlesex County,6925,1427,CT,40,0.015417,22
401,2020,897,1118,1376,1715,2143,New Haven County,18955,1373,CT,40,0.002185,3
402,2020,897,1118,1376,1715,2143,New Haven County,6110,1373,CT,40,0.002185,3
403,2020,1042,1162,1407,1775,2008,New Haven County,5525,1403,CT,40,0.00285103,4
404,2020,1042,1162,1407,1775,2008,New Haven County,28150,1403,CT,40,0.00285103,4
405,2020,1042,1162,1407,1775,2008,New Haven County,29275,1403,CT,40,0.00285103,4
406,2020,897,1118,1376,1715,2143,New Haven County,12700,1373,CT,40,0.002185,3
407,2020,1042,1162,1407,1775,2008,New Haven County,29005,1403,CT,40,0.00285103,4
408,2020,1042,1162,1407,1775,2008,New Haven County,22375,1403,CT,40,0.00285103,4
409,2020,1042,1162,1407,1775,2008,New Haven County,61495,1403,CT,40,0.00285103,4
410,2020,1042,1162,1407,1775,2008,New Haven County,18245,1403,CT,40,0.00285103,4
411,2020,1042,1162,1407,1775,2008,New Haven County,60240,1403,CT,40,0.00285103,4
412,2020,729,906,1119,1394,1573,New Haven County,7660,1110,CT,40,0.0081081,9
413,2020,897,1118,1376,1715,2143,New Haven County,53865,1373,CT,40,0.002185,3
414,2020,729,906,1119,1394,1573,New Haven County,31650,1110,CT,40,0.0081081,9
415,2020,1042,1162,1407,1775,2008,New Haven County,130885,1403,CT,40,0.00285103,4
416,2020,1042,1162,1407,1775,2008,New Haven County,14275,1403,CT,40,0.00285103,4
417,2020,1042,1162,1407,1775,2008,New Haven County,23875,1403,CT,40,0.00285103,4
418,2020,1042,1162,1407,1775,2008,New Haven County,13980,1403,CT,40,0.00285103,4
419,2020,897,1118,1376,1715,2143,New Haven County,12970,1373,CT,40,0.002185,3
420,2020,729,906,1119,1394,1573,New Haven County,9750,1110,CT,40,0.0081081,9
421,2020,897,1118,1376,1715,2143,New Haven County,16580,1373,CT,40,0.002185,3
422,2020,729,906,1119,1394,1573,New Haven County,19675,1110,CT,40,0.0081081,9
423,2020,1042,1162,1407,1775,2008,New Haven County,44990,1403,CT,40,0.00285103,4
424,2020,729,906,1119,1394,1573,New Haven County,109250,1110,CT,40,0.0081081,9
425,2020,1042,1162,1407,1775,2008,New Haven County,55045,1403,CT,40,0.00285103,4
426,2020,729,906,1119,1394,1573,New Haven County,16695,1110,CT,40,0.0081081,9
427,2020,1042,1162,1407,1775,2008,New Haven County,8905,1403,CT,40,0.00285103,4
428,2020,815,938,1191,1542,1908,New London County,2585,1143,CT,40,0.0419948,48
429,2020,838,969,1232,1777,2014,New London County,16015,1225,CT,40,0.00571429,7
430,2020,815,938,1191,1542,1908,New London County,18885,1143,CT,40,0.0419948,48
431,2020,815,938,1191,1542,1908,New London County,1910,1143,CT,40,0.0419948,48
432,2020,815,938,1191,1542,1908,New London County,11790,1143,CT,40,0.0419948,48
433,2020,815,938,1191,1542,1908,New London County,39490,1143,CT,40,0.0419948,48
434,2020,838,969,1232,1777,2014,New London County,7240,1225,CT,40,0.00571429,7
435,2020,815,938,1191,1542,1908,New London County,14925,1143,CT,40,0.0419948,48
436,2020,815,938,1191,1542,1908,New London County,4300,1143,CT,40,0.0419948,48
437,2020,815,938,1191,1542,1908,New London County,2425,1143,CT,40,0.0419948,48
438,2020,815,938,1191,1542,1908,New London County,19385,1143,CT,40,0.0419948,48
439,2020,815,938,1191,1542,1908,New London County,27145,1143,CT,40,0.0419948,48
440,2020,815,938,1191,1542,1908,New London County,5255,1143,CT,40,0.0419948,48
441,2020,815,938,1191,1542,1908,New London County,39875,1143,CT,40,0.0419948,48
442,2020,815,938,1191,1542,1908,New London County,7495,1143,CT,40,0.0419948,48
443,2020,815,938,1191,1542,1908,New London County,4695,1143,CT,40,0.0419948,48
444,2020,815,938,1191,1542,1908,New London County,4160,1143,CT,40,0.0419948,48
445,2020,815,938,1191,1542,1908,New London County,2940,1143,CT,40,0.0419948,48
446,2020,815,938,1191,1542,1908,New London County,18485,1143,CT,40,0.0419948,48
447,2020,815,938,1191,1542,1908,New London County,2570,1143,CT,40,0.0419948,48
448,2020,815,938,1191,1542,1908,New London County,19200,1143,CT,40,0.0419948,48
449,2020,801,993,1230,1533,1757,Tolland County,3180,1194,CT,40,0.0301508,36
450,2020,801,993,1230,1533,1757,Tolland County,4945,1194,CT,40,0.0301508,36
451,2020,801,993,1230,1533,1757,Tolland County,5440,1194,CT,40,0.0301508,36
452,2020,801,993,1230,1533,1757,Tolland County,12460,1194,CT,40,0.0301508,36
453,2020,801,993,1230,1533,1757,Tolland County,15950,1194,CT,40,0.0301508,36
454,2020,801,993,1230,1533,1757,Tolland County,9550,1194,CT,40,0.0301508,36
455,2020,801,993,1230,1533,1757,Tolland County,26020,1194,CT,40,0.0301508,36
456,2020,801,993,1230,1533,1757,Tolland County,11285,1194,CT,40,0.0301508,36
457,2020,801,993,1230,1533,1757,Tolland County,11900,1194,CT,40,0.0301508,36
458,2020,801,993,1230,1533,1757,Tolland County,14840,1194,CT,40,0.0301508,36
459,2020,801,993,1230,1533,1757,Tolland County,930,1194,CT,40,0.0301508,36
460,2020,801,993,1230,1533,1757,Tolland County,29180,1194,CT,40,0.0301508,36
461,2020,801,993,1230,1533,1757,Tolland County,5915,1194,CT,40,0.0301508,36
462,2020,787,811,1020,1304,1571,Windham County,4255,1028,CT,40,-0.0077821,-8
463,2020,787,811,1020,1304,1571,Windham County,8230,1028,CT,40,-0.0077821,-8
464,2020,787,811,1020,1304,1571,Windham County,5075,1028,CT,40,-0.0077821,-8
465,2020,787,811,1020,1304,1571,Windham County,2365,1028,CT,40,-0.0077821,-8
466,2020,787,811,1020,1304,1571,Windham County,1640,1028,CT,40,-0.0077821,-8
467,2020,787,811,1020,1304,1571,Windham County,1830,1028,CT,40,-0.0077821,-8
468,2020,787,811,1020,1304,1571,Windham County,17160,1028,CT,40,-0.0077821,-8
469,2020,787,811,1020,1304,1571,Windham County,15140,1028,CT,40,-0.0077821,-8
470,2020,787,811,1020,1304,1571,Windham County,4185,1028,CT,40,-0.0077821,-8
471,2020,787,811,1020,1304,1571,Windham County,9395,1028,CT,40,-0.0077821,-8
472,2020,787,811,1020,1304,1571,Windham County,1690,1028,CT,40,-0.0077821,-8
473,2020,787,811,1020,1304,1571,Windham County,3750,1028,CT,40,-0.0077821,-8
474,2020,787,811,1020,1304,1571,Windham County,9300,1028,CT,40,-0.0077821,-8
475,2020,787,811,1020,1304,1571,Windham County,24840,1028,CT,40,-0.0077821,-8
476,2020,787,811,1020,1304,1571,Windham County,7825,1028,CT,40,-0.0077821,-8
477,2020,880,893,1044,1493,1790,Kent County,173145,1034,DE,40,0.0096712,10
478,2020,864,1013,1226,1528,1754,New Castle County,555035,1200,DE,40,0.0216667,26
479,2020,637,731,948,1369,1549,Sussex County,215550,1053,DE,40,-0.0997151,-105
480,2020,1457,1500,1707,2215,2707,District of Columbia,672390,1665,DC,40,0.0252252,42
481,2020,721,795,971,1267,1315,Alachua County,259865,948,FL,40,0.0242616,23
482,2020,522,598,788,982,1324,Baker County,27535,752,FL,40,0.0478723,36
483,2020,735,805,939,1318,1480,Bay County,180115,1011,FL,40,-0.071216617,-72
484,2020,637,655,746,1042,1310,Bradford County,26775,694,FL,40,0.074927954,52
485,2020,702,866,1078,1465,1788,Brevard County,568185,1000,FL,40,0.078,78
486,2020,1035,1208,1528,2204,2683,Broward County,1890415,1444,FL,40,0.0581717,84
487,2020,609,627,714,1030,1112,Calhoun County,14460,694,FL,40,0.0288184,20
488,2020,799,818,1022,1436,1794,Charlotte County,173235,978,FL,40,0.0449898,44
489,2020,644,648,854,1218,1499,Citrus County,141375,846,FL,40,0.0094563,8
490,2020,700,872,1059,1391,1777,Clay County,203290,973,FL,40,0.088386434,86
491,2020,900,1126,1381,1812,2026,Collier County,356775,1327,FL,40,0.0406933,54
492,2020,651,677,879,1151,1191,Columbia County,68485,809,FL,40,0.086526576,70
493,2020,537,602,758,1062,1228,DeSoto County,35675,742,FL,40,0.0215633,16
494,2020,609,627,714,943,1065,Dixie County,16325,694,FL,40,0.0288184,20
495,2020,700,872,1059,1391,1777,Duval County,912045,973,FL,40,0.088386434,86
496,2020,798,803,954,1341,1675,Escambia County,309925,955,FL,40,-0.0010471,-1
497,2020,837,881,1121,1500,1684,Flagler County,105015,1123,FL,40,-0.0017809,-2
498,2020,635,691,786,1134,1380,Franklin County,11675,789,FL,40,-0.0038023,-3
499,2020,771,829,1019,1361,1478,Gadsden County,46115,957,FL,40,0.064785789,62
500,2020,721,795,971,1267,1315,Gilchrist County,17190,948,FL,40,0.0242616,23
501,2020,610,614,792,987,1073,Glades County,13195,777,FL,40,0.019305,15
502,2020,640,644,848,1057,1328,Gulf County,16020,926,FL,40,-0.084233261,-78
503,2020,609,627,714,1014,1070,Hamilton County,14240,694,FL,40,0.0288184,20
504,2020,611,614,731,1015,1202,Hardee County,27325,694,FL,40,0.0533141,37
505,2020,642,661,752,1052,1161,Hendry County,39065,790,FL,40,-0.048101,-38
506,2020,935,981,1206,1575,1925,Hernando County,179145,1133,FL,40,0.064430715,73
507,2020,552,643,847,1074,1222,Highlands County,100175,841,FL,40,0.00713436,6
508,2020,935,981,1206,1575,1925,Hillsborough County,1351085,1133,FL,40,0.064430715,73
509,2020,551,555,731,911,1283,Holmes County,19485,694,FL,40,0.0533141,37
510,2020,663,853,1018,1398,1625,Indian River County,147980,961,FL,40,0.0593132,57
511,2020,482,650,740,992,1002,Jackson County,48570,694,FL,40,0.066282421,46
512,2020,771,829,1019,1361,1478,Jefferson County,14085,957,FL,40,0.064785789,62
513,2020,688,708,806,1048,1161,Lafayette County,8685,694,FL,40,0.161383285,112
514,2020,989,1064,1248,1636,1956,Lake County,326215,1190,FL,40,0.0487395,58
515,2020,875,946,1182,1540,1752,Lee County,700165,1039,FL,40,0.137632339,143
516,2020,771,829,1019,1361,1478,Leon County,285890,957,FL,40,0.064785789,62
517,2020,551,554,730,1001,1128,Levy County,39715,694,FL,40,0.0518732,36
518,2020,609,627,714,890,1022,Liberty County,8345,694,FL,40,0.0288184,20
519,2020,498,627,714,940,1254,Madison County,18520,694,FL,40,0.0288184,20
520,2020,807,951,1220,1629,1983,Manatee County,363540,1180,FL,40,0.0338983,40
521,2020,650,730,899,1186,1334,Marion County,343780,867,FL,40,0.0369089,32
522,2020,932,938,1207,1642,1907,Martin County,155720,1105,FL,40,0.092307692,102
523,2020,1084,1285,1625,2164,2621,Miami-Dade County,2702600,1454,FL,40,0.117606602,171
524,2020,1195,1327,1728,2287,2903,Monroe County,76745,1640,FL,40,0.0536585,88
525,2020,700,872,1059,1391,1777,Nassau County,78435,973,FL,40,0.088386434,86
526,2020,941,947,1116,1528,1959,Okaloosa County,197590,995,FL,40,0.12160804,121
527,2020,673,678,834,1110,1202,Okeechobee County,40230,775,FL,40,0.076129032,59
528,2020,989,1064,1248,1636,1956,Orange County,1290215,1190,FL,40,0.0487395,58
529,2020,989,1064,1248,1636,1956,Osceola County,325170,1190,FL,40,0.0487395,58
530,2020,1015,1208,1506,2043,2422,Palm Beach County,1426770,1434,FL,40,0.0502092,72
531,2020,935,981,1206,1575,1925,Pasco County,498135,1133,FL,40,0.064430715,73
532,2020,935,981,1206,1575,1925,Pinellas County,949840,1133,FL,40,0.064430715,73
533,2020,698,702,915,1221,1545,Polk County,652255,925,FL,40,-0.010811,-10
534,2020,620,638,726,967,983,Putnam County,72435,708,FL,40,0.0254237,18
535,2020,700,872,1059,1391,1777,St. Johns County,226580,973,FL,40,0.088386434,86
536,2020,932,938,1207,1642,1907,St. Lucie County,298765,1105,FL,40,0.092307692,102
537,2020,798,803,954,1341,1675,Santa Rosa County,166780,955,FL,40,-0.0010471,-1
538,2020,807,951,1220,1629,1983,Sarasota County,404840,1180,FL,40,0.0338983,40
539,2020,989,1064,1248,1636,1956,Seminole County,449260,1190,FL,40,0.0487395,58
540,2020,652,659,868,1172,1176,Sumter County,116755,847,FL,40,0.0247934,21
541,2020,609,627,714,1030,1245,Suwannee County,43815,694,FL,40,0.0288184,20
542,2020,609,627,714,929,1029,Taylor County,22350,694,FL,40,0.0288184,20
543,2020,609,627,714,911,1244,Union County,15300,694,FL,40,0.0288184,20
544,2020,750,900,1111,1494,1690,Volusia County,518660,1083,FL,40,0.0258541,28
545,2020,608,761,933,1163,1638,Wakulla County,31585,891,FL,40,0.047138,42
546,2020,751,773,880,1269,1545,Walton County,63455,822,FL,40,0.070559611,58
547,2020,539,542,714,1030,1254,Washington County,24470,694,FL,40,0.0288184,20
548,2020,513,516,651,932,1044,Appling County,18470,660,GA,40,-0.013636,-9
549,2020,491,494,651,907,998,Atkinson County,8315,660,GA,40,-0.013636,-9
550,2020,556,572,651,834,1143,Bacon County,11280,660,GA,40,-0.013636,-9
551,2020,601,623,740,965,1077,Baker County,3250,682,GA,40,0.085043988,58
552,2020,605,608,718,895,973,Baldwin County,45525,730,GA,40,-0.016438,-12
553,2020,570,587,668,862,946,Banks County,18365,676,GA,40,-0.011834,-8
554,2020,996,1025,1167,1489,1824,Barrow County,75100,1106,GA,40,0.0551537,61
555,2020,996,1025,1167,1489,1824,Bartow County,102625,1106,GA,40,0.0551537,61
556,2020,536,540,651,874,932,Ben Hill County,17270,660,GA,40,-0.013636,-9
557,2020,493,496,651,928,1079,Berrien County,19015,660,GA,40,-0.013636,-9
558,2020,502,677,771,1001,1137,Bibb County,153925,787,GA,40,-0.02033,-16
559,2020,513,516,651,845,998,Bleckley County,12780,660,GA,40,-0.013636,-9
560,2020,653,657,786,1094,1159,Brantley County,18410,793,GA,40,-0.008827,-7
561,2020,549,552,720,1025,1264,Brooks County,15630,697,GA,40,0.0329986,23
562,2020,838,887,1010,1385,1589,Bryan County,34885,996,GA,40,0.0140562,14
563,2020,550,597,709,1023,1245,Bulloch County,73740,712,GA,40,-0.0042135,-3
564,2020,689,722,848,1156,1489,Burke County,22645,836,GA,40,0.0143541,12
565,2020,689,694,914,1209,1454,Butts County,23555,901,GA,40,0.0144284,13
566,2020,491,494,651,858,932,Calhoun County,6505,660,GA,40,-0.013636,-9
567,2020,682,687,853,1162,1427,Camden County,52250,865,GA,40,-0.013873,-12
568,2020,513,516,651,913,998,Candler County,10895,660,GA,40,-0.013636,-9
569,2020,996,1025,1167,1489,1824,Carroll County,114900,1106,GA,40,0.0551537,61
570,2020,599,686,832,1081,1305,Catoosa County,65870,847,GA,40,-0.01771,-15
571,2020,556,572,651,829,932,Charlton County,12965,660,GA,40,-0.013636,-9
572,2020,838,887,1010,1385,1589,Chatham County,285505,996,GA,40,0.0140562,14
573,2020,594,670,790,1062,1387,Chattahoochee County,11095,862,GA,40,-0.083526682,-72
